v,h,c3DP,cTM,weight,3DP profit,demand mean,disrupt. prob.,yield loss
22.3,2.44,2.44,1.08049489871104,0.40712,48.7816859893889,836884.5489,0.174701111946298,0.58741496140606
26.72,6.22,6.22,6.08048736000274,1.03641,19.7798168678419,235940.599292929,0.174701111946298,0.58741496140606
24.54,4.14,4.14,3.56847097662396,0.69121,29.5134619001461,267628.1191,0.174701111946298,0.58741496140606
25.4,4.95,4.95,0.563168108882577,0.82611,24.7545726356054,188176.574747475,0.174701111946298,0.58741496140606
22.53,2.65,2.65,0.0438752969100768,0.44209,44.9682191408989,232971.012424242,0.174701111946298,0.58741496140606
30.54,9.27,9.27,3.81455647227013,1.54541,13.7633378844449,49510.9752,0.174701111946298,0.58741496140606
24.42,4.64,4.64,4.40011112505263,0.77332,25.5780272073656,86485.556,0.174701111946298,0.58741496140606
22.8,2.55,2.55,0.400000894610441,0.42561,47.5787692958342,137643.1492,0.174701111946298,0.58741496140606
23.63,3.42,3.42,1.29624460992413,0.56986,35.464851016039,55432.496,0.174701111946298,0.58741496140606
30.39,9.19,9.19,4.58114043958376,1.53169,13.8409208129582,417137.1579,0.372617954420225,0.989298315784179
22.3,2.44,2.44,2.43248219706798,0.40712,48.7816859893889,836884.5489,0.372617954420225,0.989298315784179
26.72,6.22,6.22,4.12256564255013,1.03641,19.7798168678419,235940.599292929,0.372617954420225,0.989298315784179
22.12,2.51,2.51,1.18635669917173,0.41889,46.8141994318317,235873.1674,0.372617954420225,0.989298315784179
23.62,3.55,3.55,0.123239315261842,0.59273,33.8602736490476,162911.8319,0.372617954420225,0.989298315784179
25.45,4.86,4.86,2.91739658056151,0.8096,25.4323122529644,108017.6232,0.372617954420225,0.989298315784179
22.25,2.66,2.66,0.218074769022743,0.44324,44.1972746142045,169767.3194,0.372617954420225,0.989298315784179
25.69,5.31,5.31,1.76209608775753,0.88472,23.0355366669681,70324.8106060606,0.372617954420225,0.989298315784179
25.77,5.08,5.08,1.25408263272956,0.84777,24.4052042417165,72267.4336633663,0.372617954420225,0.989298315784179
23.63,3.42,3.42,0.367471947863887,0.56986,35.464851016039,55432.496,0.372617954420225,0.989298315784179
22.52,2.41,2.41,0.311086167601464,0.40281,49.9242819195154,1420328.193,0.450989020238581,0.480230645231779
24.84,4.54,4.54,3.47257792915872,0.75643,26.8365876551697,391906.063663366,0.450989020238581,0.480230645231779
25.05,4.64,4.64,2.39143594812935,0.7731,26.4002069589963,201380.92019802,0.450989020238581,0.480230645231779
25.77,5.36,5.36,1.36362176277996,0.89367,22.8384079134356,169850.992673267,0.450989020238581,0.480230645231779
26.34,5.53,5.53,4.56846161943385,0.92103,22.5942694591924,114067.8651,0.450989020238581,0.480230645231779
25.45,4.86,4.86,1.98607181243292,0.8096,25.4323122529644,108017.6232,0.450989020238581,0.480230645231779
27.38,4.86,4.86,3.08762250896494,0.81078,27.7757221441081,104609.7918,0.450989020238581,0.480230645231779
22.35,2.77,2.77,0.607239411292275,0.46194,42.3864571156427,176486.710909091,0.450989020238581,0.480230645231779
23.65,3.54,3.54,1.32831694826003,0.59127,34.0115344935478,121387.193535354,0.450989020238581,0.480230645231779
25.69,5.31,5.31,0.262422858451431,0.88472,23.0355366669681,70324.8106060606,0.450989020238581,0.480230645231779
22.52,2.41,2.41,0.776028784296642,0.40281,49.9242819195154,1420328.193,0.110635330148536,0.91488277652021
25.4,4.95,4.95,1.33783670196976,0.82611,24.7545726356054,188176.574747475,0.110635330148536,0.91488277652021
23.72,3.66,3.66,2.29155271245563,0.61044,32.8615424939388,168663.1814,0.110635330148536,0.91488277652021
22.12,2.51,2.51,0.0550553677366469,0.41889,46.8141994318317,235873.1674,0.110635330148536,0.91488277652021
27.38,4.86,4.86,1.31038632613166,0.81078,27.7757221441081,104609.7918,0.110635330148536,0.91488277652021
22.35,2.77,2.77,2.08776341352246,0.46194,42.3864571156427,176486.710909091,0.110635330148536,0.91488277652021
23.65,3.54,3.54,0.0721540316449117,0.59127,34.0115344935478,121387.193535354,0.110635330148536,0.91488277652021
25.69,5.31,5.31,5.11571854304431,0.88472,23.0355366669681,70324.8106060606,0.110635330148536,0.91488277652021
22.57,2.86,2.86,0.675339502819475,0.47744,41.2826742627346,68452.7715151515,0.110635330148536,0.91488277652021
24.14,4,4,2.66343103887084,0.66672,30.2075833933285,31040.72,0.110635330148536,0.91488277652021
22.5,2.88,2.88,0.53865951516417,0.47987,40.8860733115219,823859.0097,0.333743460876941,0.872219674074693
23.32,3.34,3.34,1.09230557008288,0.55747,35.8404936588516,629639.8392,0.333743460876941,0.872219674074693
22.64,2.93,2.93,1.64132941555025,0.48859,40.3405718496081,640033.6853,0.333743460876941,0.872219674074693
23.2,3.23,3.23,0.980699562977541,0.53922,37.0349764474611,323340.3597,0.333743460876941,0.872219674074693
26.24,5.74,5.74,1.01269322280505,0.95737,21.4128288958292,126108.3284,0.333743460876941,0.872219674074693
24.15,4.04,4.04,1.9780070395239,0.67348,29.8598325117301,155960.9868,0.333743460876941,0.872219674074693
24.88,4.64,4.64,4.27073583563558,0.77353,26.1657595697646,90165.8009,0.333743460876941,0.872219674074693
24.42,4.64,4.64,2.47346822943222,0.77332,25.5780272073656,86485.556,0.333743460876941,0.872219674074693
22.57,2.86,2.86,1.99259438271462,0.47744,41.2826742627346,68452.7715151515,0.333743460876941,0.872219674074693
24.93,4.65,4.65,2.16679633789669,0.77583,26.1397471095472,41900.3292,0.333743460876941,0.872219674074693
22.52,2.41,2.41,0.0714708245788537,0.40281,49.9242819195154,1420328.193,0.169401913158102,0.0725011082650079
22.3,2.44,2.44,0.880325529970166,0.40712,48.7816859893889,836884.5489,0.169401913158102,0.0725011082650079
23.57,3.56,3.56,0.149033190104214,0.59305,33.7408312958435,335539.346435644,0.169401913158102,0.0725011082650079
24.54,4.14,4.14,2.47526378064286,0.69121,29.5134619001461,267628.1191,0.169401913158102,0.0725011082650079
23.72,3.66,3.66,2.45636374258265,0.61044,32.8615424939388,168663.1814,0.169401913158102,0.0725011082650079
22.12,2.51,2.51,0.447709939764806,0.41889,46.8141994318317,235873.1674,0.169401913158102,0.0725011082650079
22.37,2.18,2.18,1.07368565770521,0.36389,55.4838000494655,197383.5467,0.169401913158102,0.0725011082650079
24.88,4.64,4.64,3.05142376077458,0.77353,26.1657595697646,90165.8009,0.169401913158102,0.0725011082650079
23.69,2.68,2.68,2.59932942924506,0.44719,46.9822670453275,96687.2752,0.169401913158102,0.0725011082650079
22.28,2.4,2.4,0.388438265419976,0.40069,49.614415133894,64855.3495,0.169401913158102,0.0725011082650079
22.5,2.88,2.88,2.58541092219153,0.47987,40.8860733115219,823859.0097,0.365053494004122,0.351399021422323
22.64,2.93,2.93,0.24676344562697,0.48859,40.3405718496081,640033.6853,0.365053494004122,0.351399021422323
23.2,3.23,3.23,2.84232510518706,0.53922,37.0349764474611,323340.3597,0.365053494004122,0.351399021422323
23.72,3.66,3.66,3.02980313039314,0.61044,32.8615424939388,168663.1814,0.365053494004122,0.351399021422323
22.12,2.51,2.51,1.64298611547337,0.41889,46.8141994318317,235873.1674,0.365053494004122,0.351399021422323
25.45,4.86,4.86,1.270913542746,0.8096,25.4323122529644,108017.6232,0.365053494004122,0.351399021422323
24.88,4.64,4.64,4.56281716772751,0.77353,26.1657595697646,90165.8009,0.365053494004122,0.351399021422323
23.41,3.39,3.39,3.09042617505284,0.5651,35.4273579897363,62131.887,0.365053494004122,0.351399021422323
24.93,4.65,4.65,4.23976130849561,0.77583,26.1397471095472,41900.3292,0.365053494004122,0.351399021422323
23.63,3.42,3.42,1.69180375975443,0.56986,35.464851016039,55432.496,0.365053494004122,0.351399021422323
22.09,2.44,2.44,1.77561985519717,0.40687,48.2955243689631,1632082.4246,0.357429130516107,0.0472891970456221
24.84,4.54,4.54,1.7465163485149,0.75643,26.8365876551697,391906.063663366,0.357429130516107,0.0472891970456221
23.2,3.23,3.23,1.76849559621044,0.53922,37.0349764474611,323340.3597,0.357429130516107,0.0472891970456221
24.15,4.04,4.04,0.683719968950916,0.67348,29.8598325117301,155960.9868,0.357429130516107,0.0472891970456221
22.35,2.77,2.77,0.585271031180565,0.46194,42.3864571156427,176486.710909091,0.357429130516107,0.0472891970456221
23.54,3.46,3.46,3.09633565261197,0.57696,34.8031059345535,135187.3995,0.357429130516107,0.0472891970456221
25.1,4.82,4.82,4.8103222565981,0.80358,25.2370641379825,48113.2306930693,0.357429130516107,0.0472891970456221
23.63,3.42,3.42,1.11797392770003,0.56986,35.464851016039,55432.496,0.357429130516107,0.0472891970456221
22.28,2.4,2.4,2.12398056790596,0.40069,49.614415133894,64855.3495,0.357429130516107,0.0472891970456221
24.14,4,4,2.3152266587632,0.66672,30.2075833933285,31040.72,0.357429130516107,0.0472891970456221
22.09,2.44,2.44,1.33780738362773,0.40687,48.2955243689631,1632082.4246,0.335876865668886,0.680873246188056
22.5,2.88,2.88,1.30712391642554,0.47987,40.8860733115219,823859.0097,0.335876865668886,0.680873246188056
25.4,4.95,4.95,2.28953221511323,0.82611,24.7545726356054,188176.574747475,0.335876865668886,0.680873246188056
24.15,4.04,4.04,3.05018157168849,0.67348,29.8598325117301,155960.9868,0.335876865668886,0.680873246188056
22.53,2.65,2.65,1.28621706220811,0.44209,44.9682191408989,232971.012424242,0.335876865668886,0.680873246188056
22.12,2.51,2.51,0.30462856054551,0.41889,46.8141994318317,235873.1674,0.335876865668886,0.680873246188056
23.62,3.55,3.55,1.7679471279732,0.59273,33.8602736490476,162911.8319,0.335876865668886,0.680873246188056
22.25,2.66,2.66,1.78156909985996,0.44324,44.1972746142045,169767.3194,0.335876865668886,0.680873246188056
29.47,8.47,8.47,1.94497618739749,1.41102,14.8828507037462,34157.1465,0.335876865668886,0.680873246188056
23.63,3.42,3.42,1.38554399457872,0.56986,35.464851016039,55432.496,0.335876865668886,0.680873246188056
24.84,4.54,4.54,1.54718392034028,0.75643,26.8365876551697,391906.063663366,0.488778431412678,0.793318909787739
26.34,5.53,5.53,4.09365383362115,0.92103,22.5942694591924,114067.8651,0.488778431412678,0.793318909787739
25.45,4.86,4.86,4.481604451157,0.8096,25.4323122529644,108017.6232,0.488778431412678,0.793318909787739
30.54,9.27,9.27,4.95227242319743,1.54541,13.7633378844449,49510.9752,0.488778431412678,0.793318909787739
22.25,2.66,2.66,2.13598519652593,0.44324,44.1972746142045,169767.3194,0.488778431412678,0.793318909787739
23.53,3.46,3.46,0.638461626202808,0.57644,34.8171535632503,103306.2213,0.488778431412678,0.793318909787739
27.9,7.08,7.08,1.24861679521486,1.18013,17.6421241727606,33166.1851,0.488778431412678,0.793318909787739
23.41,3.39,3.39,2.95003195259267,0.5651,35.4273579897363,62131.887,0.488778431412678,0.793318909787739
24.14,4,4,0.0266924324347366,0.66672,30.2075833933285,31040.72,0.488778431412678,0.793318909787739
30.92,9.61,9.61,5.37800915023694,1.60165,13.3050291886492,760.1538,0.488778431412678,0.793318909787739
26.72,6.22,6.22,3.27660286818707,1.03641,19.7798168678419,235940.599292929,0.0901905412863485,0.20609363269445
25.45,4.86,4.86,4.09094006690458,0.8096,25.4323122529644,108017.6232,0.0901905412863485,0.20609363269445
22.11,2.29,2.29,1.13210518866594,0.38258,51.8061581891369,224744.7068,0.0901905412863485,0.20609363269445
22.25,2.66,2.66,1.84336995858935,0.44324,44.1972746142045,169767.3194,0.0901905412863485,0.20609363269445
25.77,5.08,5.08,3.08991930675645,0.84777,24.4052042417165,72267.4336633663,0.0901905412863485,0.20609363269445
25.1,4.82,4.82,2.7369307473098,0.80358,25.2370641379825,48113.2306930693,0.0901905412863485,0.20609363269445
23.63,3.42,3.42,3.34983738047024,0.56986,35.464851016039,55432.496,0.0901905412863485,0.20609363269445
23.08,3.15,3.15,1.01982947025365,0.52561,37.9178478339453,43404.9396,0.0901905412863485,0.20609363269445
24.14,4,4,2.74804341948246,0.66672,30.2075833933285,31040.72,0.0901905412863485,0.20609363269445
30.92,9.61,9.61,4.27552920800328,1.60165,13.3050291886492,760.1538,0.0901905412863485,0.20609363269445
22.3,2.44,2.44,0.525800114739896,0.40712,48.7816859893889,836884.5489,0.058783829955608,0.695263240450582
23.06,3.08,3.08,2.82879061317709,0.51415,38.8602547894583,385881.2777,0.058783829955608,0.695263240450582
22.53,2.65,2.65,0.664650445460117,0.44209,44.9682191408989,232971.012424242,0.058783829955608,0.695263240450582
25.45,4.86,4.86,0.30747819119754,0.8096,25.4323122529644,108017.6232,0.058783829955608,0.695263240450582
23.54,3.46,3.46,2.91380571194374,0.57696,34.8031059345535,135187.3995,0.058783829955608,0.695263240450582
23.65,3.54,3.54,0.234543864997001,0.59127,34.0115344935478,121387.193535354,0.058783829955608,0.695263240450582
24.42,4.64,4.64,3.21290895444261,0.77332,25.5780272073656,86485.556,0.058783829955608,0.695263240450582
23.53,3.46,3.46,0.44200087203048,0.57644,34.8171535632503,103306.2213,0.058783829955608,0.695263240450582
22.8,2.55,2.55,1.24897682234653,0.42561,47.5787692958342,137643.1492,0.058783829955608,0.695263240450582
24.14,4,4,0.84195549426349,0.66672,30.2075833933285,31040.72,0.058783829955608,0.695263240450582
23.32,3.34,3.34,2.40580424186017,0.55747,35.8404936588516,629639.8392,0.121356324040046,0.609735413112086
25.77,5.36,5.36,1.06190881822997,0.89367,22.8384079134356,169850.992673267,0.121356324040046,0.609735413112086
24.15,4.04,4.04,1.14565019386113,0.67348,29.8598325117301,155960.9868,0.121356324040046,0.609735413112086
22.53,2.65,2.65,0.729333136019665,0.44209,44.9682191408989,232971.012424242,0.121356324040046,0.609735413112086
22.11,2.29,2.29,0.783094360480857,0.38258,51.8061581891369,224744.7068,0.121356324040046,0.609735413112086
30.54,9.27,9.27,3.71588019279626,1.54541,13.7633378844449,49510.9752,0.121356324040046,0.609735413112086
22.37,2.18,2.18,0.112558284681075,0.36389,55.4838000494655,197383.5467,0.121356324040046,0.609735413112086
27.9,7.08,7.08,2.31615702368483,1.18013,17.6421241727606,33166.1851,0.121356324040046,0.609735413112086
25.1,4.82,4.82,0.56518499998792,0.80358,25.2370641379825,48113.2306930693,0.121356324040046,0.609735413112086
30.92,9.61,9.61,1.15127937046848,1.60165,13.3050291886492,760.1538,0.121356324040046,0.609735413112086
24.54,4.14,4.14,1.71421563035112,0.69121,29.5134619001461,267628.1191,0.409101417619366,0.113661096960533
22.11,2.29,2.29,0.0691890070538043,0.38258,51.8061581891369,224744.7068,0.409101417619366,0.113661096960533
22.25,2.66,2.66,1.67832659205507,0.44324,44.1972746142045,169767.3194,0.409101417619366,0.113661096960533
23.65,3.54,3.54,2.8612659010687,0.59127,34.0115344935478,121387.193535354,0.409101417619366,0.113661096960533
22.37,2.18,2.18,1.74336044808337,0.36389,55.4838000494655,197383.5467,0.409101417619366,0.113661096960533
25.69,5.31,5.31,0.00881019749944606,0.88472,23.0355366669681,70324.8106060606,0.409101417619366,0.113661096960533
23.41,3.39,3.39,1.24376802086815,0.5651,35.4273579897363,62131.887,0.409101417619366,0.113661096960533
23.63,3.42,3.42,1.31583580205249,0.56986,35.464851016039,55432.496,0.409101417619366,0.113661096960533
24.14,4,4,3.4247466971769,0.66672,30.2075833933285,31040.72,0.409101417619366,0.113661096960533
30.92,9.61,9.61,3.43589101364515,1.60165,13.3050291886492,760.1538,0.409101417619366,0.113661096960533
22.09,2.44,2.44,2.22225306363238,0.40687,48.2955243689631,1632082.4246,0.259490794458143,0.836023312718272
22.55,2.71,2.71,0.151796581989527,0.45171,43.9219853445795,471360.2469,0.259490794458143,0.836023312718272
23.57,3.56,3.56,1.3184476676071,0.59305,33.7408312958435,335539.346435644,0.259490794458143,0.836023312718272
24.54,4.14,4.14,2.48279245879155,0.69121,29.5134619001461,267628.1191,0.259490794458143,0.836023312718272
25.77,5.36,5.36,2.17310174195859,0.89367,22.8384079134356,169850.992673267,0.259490794458143,0.836023312718272
23.62,3.55,3.55,0.712997393097272,0.59273,33.8602736490476,162911.8319,0.259490794458143,0.836023312718272
30.54,9.27,9.27,9.04702484994801,1.54541,13.7633378844449,49510.9752,0.259490794458143,0.836023312718272
22.25,2.66,2.66,2.57112604003244,0.44324,44.1972746142045,169767.3194,0.259490794458143,0.836023312718272
23.69,2.68,2.68,2.61547313290446,0.44719,46.9822670453275,96687.2752,0.259490794458143,0.836023312718272
23.63,3.42,3.42,1.5832392034502,0.56986,35.464851016039,55432.496,0.259490794458143,0.836023312718272
30.39,9.19,9.19,2.39762464418373,1.53169,13.8409208129582,417137.1579,0.349236869516174,0.095707571872276
22.3,2.44,2.44,0.00902152904764001,0.40712,48.7816859893889,836884.5489,0.349236869516174,0.095707571872276
23.06,3.08,3.08,1.54801362817393,0.51415,38.8602547894583,385881.2777,0.349236869516174,0.095707571872276
22.53,2.65,2.65,2.13985362946181,0.44209,44.9682191408989,232971.012424242,0.349236869516174,0.095707571872276
22.12,2.51,2.51,2.18067489950737,0.41889,46.8141994318317,235873.1674,0.349236869516174,0.095707571872276
25.77,5.08,5.08,0.940574598821416,0.84777,24.4052042417165,72267.4336633663,0.349236869516174,0.095707571872276
30.28,9,9,7.78297415194165,1.49936,14.1927222281507,36609.7712,0.349236869516174,0.095707571872276
25.1,4.82,4.82,1.62809842976823,0.80358,25.2370641379825,48113.2306930693,0.349236869516174,0.095707571872276
23.41,3.39,3.39,2.20631657133064,0.5651,35.4273579897363,62131.887,0.349236869516174,0.095707571872276
24.14,4,4,3.16200945058639,0.66672,30.2075833933285,31040.72,0.349236869516174,0.095707571872276
22.09,2.44,2.44,1.31128998172113,0.40687,48.2955243689631,1632082.4246,0.486014942090369,0.603590230385676
26.72,6.22,6.22,4.41776938020016,1.03641,19.7798168678419,235940.599292929,0.486014942090369,0.603590230385676
24.15,4.04,4.04,1.3470635406019,0.67348,29.8598325117301,155960.9868,0.486014942090369,0.603590230385676
23.72,3.66,3.66,3.31863388580025,0.61044,32.8615424939388,168663.1814,0.486014942090369,0.603590230385676
23.62,3.55,3.55,0.0962512533310997,0.59273,33.8602736490476,162911.8319,0.486014942090369,0.603590230385676
23.54,3.46,3.46,1.7577912920584,0.57696,34.8031059345535,135187.3995,0.486014942090369,0.603590230385676
23.65,3.54,3.54,3.07694451746017,0.59127,34.0115344935478,121387.193535354,0.486014942090369,0.603590230385676
24.42,4.64,4.64,2.07077985487151,0.77332,25.5780272073656,86485.556,0.486014942090369,0.603590230385676
24.93,4.65,4.65,0.999110142598059,0.77583,26.1397471095472,41900.3292,0.486014942090369,0.603590230385676
24.14,4,4,1.65052031654768,0.66672,30.2075833933285,31040.72,0.486014942090369,0.603590230385676
25.05,4.64,4.64,1.6745169902434,0.7731,26.4002069589963,201380.92019802,0.478805501851616,0.340478187871016
26.24,5.74,5.74,1.84601494993823,0.95737,21.4128288958292,126108.3284,0.478805501851616,0.340478187871016
22.53,2.65,2.65,1.37621953039987,0.44209,44.9682191408989,232971.012424242,0.478805501851616,0.340478187871016
22.12,2.51,2.51,0.521697538369706,0.41889,46.8141994318317,235873.1674,0.478805501851616,0.340478187871016
25.45,4.86,4.86,3.67677440867287,0.8096,25.4323122529644,108017.6232,0.478805501851616,0.340478187871016
25.77,5.08,5.08,2.20916363797734,0.84777,24.4052042417165,72267.4336633663,0.478805501851616,0.340478187871016
23.69,2.68,2.68,2.4079330753184,0.44719,46.9822670453275,96687.2752,0.478805501851616,0.340478187871016
23.41,3.39,3.39,0.831508354450198,0.5651,35.4273579897363,62131.887,0.478805501851616,0.340478187871016
22.57,2.86,2.86,1.30398987417456,0.47744,41.2826742627346,68452.7715151515,0.478805501851616,0.340478187871016
30.92,9.61,9.61,6.09046639910133,1.60165,13.3050291886492,760.1538,0.478805501851616,0.340478187871016
22.09,2.44,2.44,1.43288423343226,0.40687,48.2955243689631,1632082.4246,0.292363454438269,0.503632059237692
22.5,2.88,2.88,0.568536917054656,0.47987,40.8860733115219,823859.0097,0.292363454438269,0.503632059237692
22.3,2.44,2.44,1.82709418368988,0.40712,48.7816859893889,836884.5489,0.292363454438269,0.503632059237692
26.34,5.53,5.53,2.6893669323591,0.92103,22.5942694591924,114067.8651,0.292363454438269,0.503632059237692
23.72,3.66,3.66,0.526870727091534,0.61044,32.8615424939388,168663.1814,0.292363454438269,0.503632059237692
27.38,4.86,4.86,3.33313153244834,0.81078,27.7757221441081,104609.7918,0.292363454438269,0.503632059237692
22.25,2.66,2.66,1.28497347991279,0.44324,44.1972746142045,169767.3194,0.292363454438269,0.503632059237692
22.37,2.18,2.18,0.0134819277326318,0.36389,55.4838000494655,197383.5467,0.292363454438269,0.503632059237692
24.42,4.64,4.64,1.5898479257563,0.77332,25.5780272073656,86485.556,0.292363454438269,0.503632059237692
23.08,3.15,3.15,1.90817558774149,0.52561,37.9178478339453,43404.9396,0.292363454438269,0.503632059237692
22.64,2.93,2.93,2.31720630433077,0.48859,40.3405718496081,640033.6853,0.356317749351984,0.373105475059284
24.84,4.54,4.54,3.83359762952258,0.75643,26.8365876551697,391906.063663366,0.356317749351984,0.373105475059284
23.06,3.08,3.08,2.61274441968993,0.51415,38.8602547894583,385881.2777,0.356317749351984,0.373105475059284
26.24,5.74,5.74,1.35523894402278,0.95737,21.4128288958292,126108.3284,0.356317749351984,0.373105475059284
24.15,4.04,4.04,0.36450316631399,0.67348,29.8598325117301,155960.9868,0.356317749351984,0.373105475059284
22.12,2.51,2.51,1.09400754243796,0.41889,46.8141994318317,235873.1674,0.356317749351984,0.373105475059284
27.38,4.86,4.86,3.11035459036627,0.81078,27.7757221441081,104609.7918,0.356317749351984,0.373105475059284
23.53,3.46,3.46,1.81381869700239,0.57644,34.8171535632503,103306.2213,0.356317749351984,0.373105475059284
22.61,2.71,2.71,2.26262976506827,0.45292,43.9371191380376,103279.5005,0.356317749351984,0.373105475059284
27.9,7.08,7.08,0.856397317205537,1.18013,17.6421241727606,33166.1851,0.356317749351984,0.373105475059284
30.39,9.19,9.19,8.31179024553774,1.53169,13.8409208129582,417137.1579,0.433305411678721,0.944141257666413
22.52,2.41,2.41,0.309221988548637,0.40281,49.9242819195154,1420328.193,0.433305411678721,0.944141257666413
26.72,6.22,6.22,5.78072123311398,1.03641,19.7798168678419,235940.599292929,0.433305411678721,0.944141257666413
22.39,2.53,2.53,2.51348392437671,0.42184,47.0794614071686,569751.398910891,0.433305411678721,0.944141257666413
26.24,5.74,5.74,4.90765571375429,0.95737,21.4128288958292,126108.3284,0.433305411678721,0.944141257666413
23.53,3.46,3.46,1.3271765956223,0.57644,34.8171535632503,103306.2213,0.433305411678721,0.944141257666413
23.69,2.68,2.68,0.378236445793354,0.44719,46.9822670453275,96687.2752,0.433305411678721,0.944141257666413
27.9,7.08,7.08,0.641691661543107,1.18013,17.6421241727606,33166.1851,0.433305411678721,0.944141257666413
24.93,4.65,4.65,3.79057140096999,0.77583,26.1397471095472,41900.3292,0.433305411678721,0.944141257666413
23.63,3.42,3.42,2.19841440888899,0.56986,35.464851016039,55432.496,0.433305411678721,0.944141257666413
22.09,2.44,2.44,1.38149198584625,0.40687,48.2955243689631,1632082.4246,0.0197408369207401,0.0162702612895766
23.32,3.34,3.34,2.77614156890154,0.55747,35.8404936588516,629639.8392,0.0197408369207401,0.0162702612895766
25.4,4.95,4.95,2.17203035131011,0.82611,24.7545726356054,188176.574747475,0.0197408369207401,0.0162702612895766
25.77,5.36,5.36,3.95826437788828,0.89367,22.8384079134356,169850.992673267,0.0197408369207401,0.0162702612895766
27.38,4.86,4.86,2.31710027833599,0.81078,27.7757221441081,104609.7918,0.0197408369207401,0.0162702612895766
30.54,9.27,9.27,5.7474963109451,1.54541,13.7633378844449,49510.9752,0.0197408369207401,0.0162702612895766
22.37,2.18,2.18,0.855249702320032,0.36389,55.4838000494655,197383.5467,0.0197408369207401,0.0162702612895766
25.69,5.31,5.31,3.55484716100219,0.88472,23.0355366669681,70324.8106060606,0.0197408369207401,0.0162702612895766
25.77,5.08,5.08,0.231420407371453,0.84777,24.4052042417165,72267.4336633663,0.0197408369207401,0.0162702612895766
22.28,2.4,2.4,2.11813026509203,0.40069,49.614415133894,64855.3495,0.0197408369207401,0.0162702612895766
22.5,2.88,2.88,2.77352458518631,0.47987,40.8860733115219,823859.0097,0.404615844675742,0.354395418322452
26.72,6.22,6.22,3.72577148658362,1.03641,19.7798168678419,235940.599292929,0.404615844675742,0.354395418322452
23.06,3.08,3.08,0.592919510145775,0.51415,38.8602547894583,385881.2777,0.404615844675742,0.354395418322452
26.24,5.74,5.74,2.23566906665189,0.95737,21.4128288958292,126108.3284,0.404615844675742,0.354395418322452
26.34,5.53,5.53,1.53871826815621,0.92103,22.5942694591924,114067.8651,0.404615844675742,0.354395418322452
22.11,2.29,2.29,2.11321028500782,0.38258,51.8061581891369,224744.7068,0.404615844675742,0.354395418322452
22.35,2.77,2.77,0.24700862694099,0.46194,42.3864571156427,176486.710909091,0.404615844675742,0.354395418322452
29.47,8.47,8.47,0.889710035723846,1.41102,14.8828507037462,34157.1465,0.404615844675742,0.354395418322452
23.41,3.39,3.39,0.156113659775161,0.5651,35.4273579897363,62131.887,0.404615844675742,0.354395418322452
22.28,2.4,2.4,0.4129582265488,0.40069,49.614415133894,64855.3495,0.404615844675742,0.354395418322452
30.39,9.19,9.19,4.38641476478895,1.53169,13.8409208129582,417137.1579,0.38763769710565,0.696934761524048
25.22,4.88,4.88,2.95043621041009,0.81337,25.0070693534308,360232.0314,0.38763769710565,0.696934761524048
22.55,2.71,2.71,0.282372722971424,0.45171,43.9219853445795,471360.2469,0.38763769710565,0.696934761524048
25.77,5.36,5.36,5.08446254568202,0.89367,22.8384079134356,169850.992673267,0.38763769710565,0.696934761524048
27.38,4.86,4.86,3.13530224032495,0.81078,27.7757221441081,104609.7918,0.38763769710565,0.696934761524048
30.54,9.27,9.27,7.75063299131391,1.54541,13.7633378844449,49510.9752,0.38763769710565,0.696934761524048
22.37,2.18,2.18,0.171727093554527,0.36389,55.4838000494655,197383.5467,0.38763769710565,0.696934761524048
30.28,9,9,2.19889578819566,1.49936,14.1927222281507,36609.7712,0.38763769710565,0.696934761524048
27.9,7.08,7.08,4.35370969807611,1.18013,17.6421241727606,33166.1851,0.38763769710565,0.696934761524048
23.41,3.39,3.39,1.37192019187329,0.5651,35.4273579897363,62131.887,0.38763769710565,0.696934761524048
22.09,2.44,2.44,0.907177273947797,0.40687,48.2955243689631,1632082.4246,0.0672252464334664,0.749035569275657
23.32,3.34,3.34,0.187761824741928,0.55747,35.8404936588516,629639.8392,0.0672252464334664,0.749035569275657
23.2,3.23,3.23,0.223980100685672,0.53922,37.0349764474611,323340.3597,0.0672252464334664,0.749035569275657
25.05,4.64,4.64,4.13483297623515,0.7731,26.4002069589963,201380.92019802,0.0672252464334664,0.749035569275657
25.77,5.36,5.36,0.198069632696438,0.89367,22.8384079134356,169850.992673267,0.0672252464334664,0.749035569275657
22.53,2.65,2.65,1.91246441927794,0.44209,44.9682191408989,232971.012424242,0.0672252464334664,0.749035569275657
23.62,3.55,3.55,2.64597640442081,0.59273,33.8602736490476,162911.8319,0.0672252464334664,0.749035569275657
22.11,2.29,2.29,1.57981677425831,0.38258,51.8061581891369,224744.7068,0.0672252464334664,0.749035569275657
23.65,3.54,3.54,2.28853697180962,0.59127,34.0115344935478,121387.193535354,0.0672252464334664,0.749035569275657
22.37,2.18,2.18,1.93924136552991,0.36389,55.4838000494655,197383.5467,0.0672252464334664,0.749035569275657
22.52,2.41,2.41,0.76143026392742,0.40281,49.9242819195154,1420328.193,0.219316053697648,0.0979665700190547
22.64,2.93,2.93,1.59151708807623,0.48859,40.3405718496081,640033.6853,0.219316053697648,0.0979665700190547
22.55,2.71,2.71,2.43040703554958,0.45171,43.9219853445795,471360.2469,0.219316053697648,0.0979665700190547
